case_study_id	conversation_source	principle	rater	tag	rating_human_expert	rating_autoeval_gemini_pro_baseline	rating_autoeval_sleep_primary_c_high_var
SC64677	phllm	no_unimportant_interpretations	sleep_primary_a	recommendations	4	5	5
SC64677	phllm	no_unimportant_interpretations	sleep_primary_b	recommendations	5	5	5
SC64677	phllm	no_unimportant_user_data	sleep_primary_a	recommendations	5	5	5
SC64677	phllm	no_unimportant_user_data	sleep_primary_b	recommendations	3	5	5
SC44077	gpt_4_turbo	important_domain_knowledge	no_human_rater	insights	-1	5	4
SC44077	gpt_4_turbo	important_interpretations	no_human_rater	insights	-1	5	4
SC44077	gpt_4_turbo	important_user_data	no_human_rater	insights	-1	5	4
SC44077	gpt_4_turbo	no_assumptions	no_human_rater	insights	-1	5	5
SC44077	gpt_4_turbo	no_hallucinations	no_human_rater	insights	-1	5	5
SC44077	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	insights	-1	5	4
SC44077	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	insights	-1	5	4
SC44077	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	insights	-1	5	5
SC44077	gpt_4_turbo	no_incorrect_user_data	no_human_rater	insights	-1	5	5
SC44077	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	insights	-1	5	4
SC44077	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	insights	-1	5	4
SC44077	gpt_4_turbo	no_unimportant_user_data	no_human_rater	insights	-1	5	5
SC44077	gpt_4_turbo	important_domain_knowledge	no_human_rater	etiology	-1	5	4
SC44077	gpt_4_turbo	important_interpretations	no_human_rater	etiology	-1	5	3
SC44077	gpt_4_turbo	important_user_data	no_human_rater	etiology	-1	4	4
SC44077	gpt_4_turbo	no_assumptions	no_human_rater	etiology	-1	5	3
SC44077	gpt_4_turbo	no_hallucinations	no_human_rater	etiology	-1	5	5
SC44077	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	etiology	-1	5	4
SC44077	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	etiology	-1	5	4
SC44077	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	etiology	-1	5	5
SC44077	gpt_4_turbo	no_incorrect_user_data	no_human_rater	etiology	-1	5	5
SC44077	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	etiology	-1	5	4
SC44077	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC44077	gpt_4_turbo	no_unimportant_user_data	no_human_rater	etiology	-1	5	4
SC44077	gpt_4_turbo	important_domain_knowledge	no_human_rater	recommendations	-1	5	3
SC44077	gpt_4_turbo	important_interpretations	no_human_rater	recommendations	-1	5	3
SC44077	gpt_4_turbo	important_user_data	no_human_rater	recommendations	-1	4	2
SC44077	gpt_4_turbo	no_assumptions	no_human_rater	recommendations	-1	5	3
SC44077	gpt_4_turbo	no_hallucinations	no_human_rater	recommendations	-1	5	5
SC44077	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC44077	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	recommendations	-1	5	3
SC44077	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	recommendations	-1	5	5
SC44077	gpt_4_turbo	no_incorrect_user_data	no_human_rater	recommendations	-1	5	5
SC44077	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	recommendations	-1	5	5
SC44077	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	recommendations	-1	5	4
SC44077	gpt_4_turbo	no_unimportant_user_data	no_human_rater	recommendations	-1	5	5
SC44077	gpt_4_turbo	non_harmful	no_human_rater	overall	-1	5	5
SC44077	gpt_4_turbo	overall_quality	no_human_rater	overall	-1	1	1
SC44077	gpt_4_turbo	readable	no_human_rater	overall	-1	5	5
SC47624	gpt_4_turbo	important_domain_knowledge	no_human_rater	insights	-1	5	4
SC47624	gpt_4_turbo	important_interpretations	no_human_rater	insights	-1	5	4
SC47624	gpt_4_turbo	important_user_data	no_human_rater	insights	-1	5	5
SC47624	gpt_4_turbo	no_assumptions	no_human_rater	insights	-1	5	5
SC47624	gpt_4_turbo	no_hallucinations	no_human_rater	insights	-1	5	5
SC47624	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	insights	-1	5	4
SC47624	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	insights	-1	5	4
SC47624	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	insights	-1	5	5
SC47624	gpt_4_turbo	no_incorrect_user_data	no_human_rater	insights	-1	5	5
SC47624	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	insights	-1	5	4
SC47624	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	insights	-1	5	5
SC47624	gpt_4_turbo	no_unimportant_user_data	no_human_rater	insights	-1	5	5
SC47624	gpt_4_turbo	important_domain_knowledge	no_human_rater	etiology	-1	5	4
SC47624	gpt_4_turbo	important_interpretations	no_human_rater	etiology	-1	5	2
SC47624	gpt_4_turbo	important_user_data	no_human_rater	etiology	-1	4	2
SC47624	gpt_4_turbo	no_assumptions	no_human_rater	etiology	-1	5	2
SC47624	gpt_4_turbo	no_hallucinations	no_human_rater	etiology	-1	5	4
SC47624	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	etiology	-1	5	2
SC47624	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	etiology	-1	5	2
SC47624	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC47624	gpt_4_turbo	no_incorrect_user_data	no_human_rater	etiology	-1	5	5
SC47624	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	etiology	-1	5	4
SC47624	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	etiology	-1	5	2
SC47624	gpt_4_turbo	no_unimportant_user_data	no_human_rater	etiology	-1	5	2
SC47624	gpt_4_turbo	important_domain_knowledge	no_human_rater	recommendations	-1	5	2
SC47624	gpt_4_turbo	important_interpretations	no_human_rater	recommendations	-1	5	3
SC47624	gpt_4_turbo	important_user_data	no_human_rater	recommendations	-1	4	2
SC47624	gpt_4_turbo	no_assumptions	no_human_rater	recommendations	-1	5	3
SC47624	gpt_4_turbo	no_hallucinations	no_human_rater	recommendations	-1	5	5
SC47624	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	recommendations	-1	5	2
SC47624	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	recommendations	-1	5	2
SC47624	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	recommendations	-1	5	5
SC47624	gpt_4_turbo	no_incorrect_user_data	no_human_rater	recommendations	-1	5	5
SC47624	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC47624	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	recommendations	-1	5	2
SC47624	gpt_4_turbo	no_unimportant_user_data	no_human_rater	recommendations	-1	5	5
SC47624	gpt_4_turbo	non_harmful	no_human_rater	overall	-1	5	5
SC47624	gpt_4_turbo	overall_quality	no_human_rater	overall	-1	1	1
SC47624	gpt_4_turbo	readable	no_human_rater	overall	-1	5	5
SC41248	gpt_4_turbo	important_domain_knowledge	no_human_rater	insights	-1	5	4
SC41248	gpt_4_turbo	important_interpretations	no_human_rater	insights	-1	5	4
SC41248	gpt_4_turbo	important_user_data	no_human_rater	insights	-1	4	4
SC41248	gpt_4_turbo	no_assumptions	no_human_rater	insights	-1	5	5
SC41248	gpt_4_turbo	no_hallucinations	no_human_rater	insights	-1	5	4
SC41248	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	insights	-1	5	4
SC41248	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	insights	-1	5	4
SC41248	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	insights	-1	5	4
SC41248	gpt_4_turbo	no_incorrect_user_data	no_human_rater	insights	-1	5	4
SC41248	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	insights	-1	5	4
SC41248	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	insights	-1	5	4
SC41248	gpt_4_turbo	no_unimportant_user_data	no_human_rater	insights	-1	5	4
SC41248	gpt_4_turbo	important_domain_knowledge	no_human_rater	etiology	-1	5	4
SC41248	gpt_4_turbo	important_interpretations	no_human_rater	etiology	-1	5	4
SC41248	gpt_4_turbo	important_user_data	no_human_rater	etiology	-1	4	4
SC41248	gpt_4_turbo	no_assumptions	no_human_rater	etiology	-1	5	3
SC41248	gpt_4_turbo	no_hallucinations	no_human_rater	etiology	-1	5	4
SC41248	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	etiology	-1	5	4
SC41248	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	etiology	-1	5	4
SC41248	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC41248	gpt_4_turbo	no_incorrect_user_data	no_human_rater	etiology	-1	5	5
SC41248	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	etiology	-1	5	4
SC41248	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC41248	gpt_4_turbo	no_unimportant_user_data	no_human_rater	etiology	-1	5	4
SC41248	gpt_4_turbo	important_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC41248	gpt_4_turbo	important_interpretations	no_human_rater	recommendations	-1	5	3
SC41248	gpt_4_turbo	important_user_data	no_human_rater	recommendations	-1	4	4
SC41248	gpt_4_turbo	no_assumptions	no_human_rater	recommendations	-1	5	3
SC41248	gpt_4_turbo	no_hallucinations	no_human_rater	recommendations	-1	5	5
SC41248	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC41248	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	recommendations	-1	5	4
SC41248	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	recommendations	-1	5	5
SC41248	gpt_4_turbo	no_incorrect_user_data	no_human_rater	recommendations	-1	5	5
SC41248	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC41248	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	recommendations	-1	5	4
SC41248	gpt_4_turbo	no_unimportant_user_data	no_human_rater	recommendations	-1	5	5
SC41248	gpt_4_turbo	non_harmful	no_human_rater	overall	-1	5	5
SC41248	gpt_4_turbo	overall_quality	no_human_rater	overall	-1	1	1
SC41248	gpt_4_turbo	readable	no_human_rater	overall	-1	5	5
SC87916	gpt_4_turbo	important_domain_knowledge	no_human_rater	insights	-1	5	5
SC87916	gpt_4_turbo	important_interpretations	no_human_rater	insights	-1	5	3
SC87916	gpt_4_turbo	important_user_data	no_human_rater	insights	-1	5	5
SC87916	gpt_4_turbo	no_assumptions	no_human_rater	insights	-1	5	5
SC87916	gpt_4_turbo	no_hallucinations	no_human_rater	insights	-1	5	5
SC87916	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	insights	-1	5	5
SC87916	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	insights	-1	5	3
SC87916	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	insights	-1	5	5
SC87916	gpt_4_turbo	no_incorrect_user_data	no_human_rater	insights	-1	5	5
SC87916	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	insights	-1	5	4
SC87916	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	insights	-1	5	5
SC87916	gpt_4_turbo	no_unimportant_user_data	no_human_rater	insights	-1	5	5
SC87916	gpt_4_turbo	important_domain_knowledge	no_human_rater	etiology	-1	5	4
SC87916	gpt_4_turbo	important_interpretations	no_human_rater	etiology	-1	5	3
SC87916	gpt_4_turbo	important_user_data	no_human_rater	etiology	-1	4	4
SC87916	gpt_4_turbo	no_assumptions	no_human_rater	etiology	-1	5	3
SC87916	gpt_4_turbo	no_hallucinations	no_human_rater	etiology	-1	5	5
SC87916	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	etiology	-1	5	4
SC87916	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	etiology	-1	5	4
SC87916	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	etiology	-1	5	5
SC87916	gpt_4_turbo	no_incorrect_user_data	no_human_rater	etiology	-1	5	5
SC87916	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	etiology	-1	5	4
SC87916	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC87916	gpt_4_turbo	no_unimportant_user_data	no_human_rater	etiology	-1	5	5
SC87916	gpt_4_turbo	important_domain_knowledge	no_human_rater	recommendations	-1	5	2
SC87916	gpt_4_turbo	important_interpretations	no_human_rater	recommendations	-1	5	3
SC87916	gpt_4_turbo	important_user_data	no_human_rater	recommendations	-1	5	2
SC87916	gpt_4_turbo	no_assumptions	no_human_rater	recommendations	-1	5	3
SC87916	gpt_4_turbo	no_hallucinations	no_human_rater	recommendations	-1	5	5
SC87916	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	recommendations	-1	5	2
SC87916	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	recommendations	-1	5	2
SC87916	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	recommendations	-1	5	4
SC87916	gpt_4_turbo	no_incorrect_user_data	no_human_rater	recommendations	-1	5	5
SC87916	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC87916	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	recommendations	-1	5	4
SC87916	gpt_4_turbo	no_unimportant_user_data	no_human_rater	recommendations	-1	5	2
SC87916	gpt_4_turbo	non_harmful	no_human_rater	overall	-1	5	5
SC87916	gpt_4_turbo	overall_quality	no_human_rater	overall	-1	1	1
SC87916	gpt_4_turbo	readable	no_human_rater	overall	-1	5	5
SC97930	gpt_4_turbo	important_domain_knowledge	no_human_rater	insights	-1	5	4
SC97930	gpt_4_turbo	important_interpretations	no_human_rater	insights	-1	5	4
SC97930	gpt_4_turbo	important_user_data	no_human_rater	insights	-1	5	4
SC97930	gpt_4_turbo	no_assumptions	no_human_rater	insights	-1	5	5
SC97930	gpt_4_turbo	no_hallucinations	no_human_rater	insights	-1	5	5
SC97930	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	insights	-1	5	4
SC97930	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	insights	-1	5	4
SC97930	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	insights	-1	5	4
SC97930	gpt_4_turbo	no_incorrect_user_data	no_human_rater	insights	-1	5	5
SC97930	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	insights	-1	5	4
SC97930	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	insights	-1	5	4
SC97930	gpt_4_turbo	no_unimportant_user_data	no_human_rater	insights	-1	5	4
SC97930	gpt_4_turbo	important_domain_knowledge	no_human_rater	etiology	-1	5	4
SC97930	gpt_4_turbo	important_interpretations	no_human_rater	etiology	-1	5	4
SC97930	gpt_4_turbo	important_user_data	no_human_rater	etiology	-1	4	4
SC97930	gpt_4_turbo	no_assumptions	no_human_rater	etiology	-1	5	5
SC97930	gpt_4_turbo	no_hallucinations	no_human_rater	etiology	-1	5	5
SC97930	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	etiology	-1	5	4
SC97930	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	etiology	-1	5	4
SC97930	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC97930	gpt_4_turbo	no_incorrect_user_data	no_human_rater	etiology	-1	5	5
SC97930	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	etiology	-1	5	4
SC97930	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC97930	gpt_4_turbo	no_unimportant_user_data	no_human_rater	etiology	-1	5	4
SC97930	gpt_4_turbo	important_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC97930	gpt_4_turbo	important_interpretations	no_human_rater	recommendations	-1	5	3
SC97930	gpt_4_turbo	important_user_data	no_human_rater	recommendations	-1	4	4
SC97930	gpt_4_turbo	no_assumptions	no_human_rater	recommendations	-1	5	3
SC97930	gpt_4_turbo	no_hallucinations	no_human_rater	recommendations	-1	5	5
SC97930	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC97930	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	recommendations	-1	5	4
SC97930	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	recommendations	-1	5	5
SC97930	gpt_4_turbo	no_incorrect_user_data	no_human_rater	recommendations	-1	5	5
SC97930	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC97930	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	recommendations	-1	5	4
SC97930	gpt_4_turbo	no_unimportant_user_data	no_human_rater	recommendations	-1	5	4
SC97930	gpt_4_turbo	non_harmful	no_human_rater	overall	-1	5	5
SC97930	gpt_4_turbo	overall_quality	no_human_rater	overall	-1	1	1
SC97930	gpt_4_turbo	readable	no_human_rater	overall	-1	5	5
SC31804	gpt_4_turbo	important_domain_knowledge	no_human_rater	insights	-1	5	4
SC31804	gpt_4_turbo	important_interpretations	no_human_rater	insights	-1	5	3
SC31804	gpt_4_turbo	important_user_data	no_human_rater	insights	-1	4	4
SC31804	gpt_4_turbo	no_assumptions	no_human_rater	insights	-1	5	5
SC31804	gpt_4_turbo	no_hallucinations	no_human_rater	insights	-1	5	5
SC31804	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	insights	-1	5	4
SC31804	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	insights	-1	5	4
SC31804	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	insights	-1	5	5
SC31804	gpt_4_turbo	no_incorrect_user_data	no_human_rater	insights	-1	5	5
SC31804	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	insights	-1	5	4
SC31804	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	insights	-1	5	5
SC31804	gpt_4_turbo	no_unimportant_user_data	no_human_rater	insights	-1	5	5
SC31804	gpt_4_turbo	important_domain_knowledge	no_human_rater	etiology	-1	5	4
SC31804	gpt_4_turbo	important_interpretations	no_human_rater	etiology	-1	5	3
SC31804	gpt_4_turbo	important_user_data	no_human_rater	etiology	-1	4	4
SC31804	gpt_4_turbo	no_assumptions	no_human_rater	etiology	-1	5	5
SC31804	gpt_4_turbo	no_hallucinations	no_human_rater	etiology	-1	5	5
SC31804	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	etiology	-1	5	4
SC31804	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	etiology	-1	5	3
SC31804	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	etiology	-1	5	5
SC31804	gpt_4_turbo	no_incorrect_user_data	no_human_rater	etiology	-1	5	5
SC31804	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	etiology	-1	5	5
SC31804	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC31804	gpt_4_turbo	no_unimportant_user_data	no_human_rater	etiology	-1	5	5
SC31804	gpt_4_turbo	important_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC31804	gpt_4_turbo	important_interpretations	no_human_rater	recommendations	-1	5	3
SC31804	gpt_4_turbo	important_user_data	no_human_rater	recommendations	-1	5	2
SC31804	gpt_4_turbo	no_assumptions	no_human_rater	recommendations	-1	5	3
SC31804	gpt_4_turbo	no_hallucinations	no_human_rater	recommendations	-1	5	5
SC31804	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC31804	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	recommendations	-1	5	3
SC31804	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	recommendations	-1	5	5
SC31804	gpt_4_turbo	no_incorrect_user_data	no_human_rater	recommendations	-1	5	5
SC31804	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	recommendations	-1	5	5
SC31804	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	recommendations	-1	5	4
SC31804	gpt_4_turbo	no_unimportant_user_data	no_human_rater	recommendations	-1	5	5
SC31804	gpt_4_turbo	non_harmful	no_human_rater	overall	-1	5	5
SC31804	gpt_4_turbo	overall_quality	no_human_rater	overall	-1	1	1
SC31804	gpt_4_turbo	readable	no_human_rater	overall	-1	5	5
SC66498	gpt_4_turbo	important_domain_knowledge	no_human_rater	insights	-1	5	4
SC66498	gpt_4_turbo	important_interpretations	no_human_rater	insights	-1	5	4
SC66498	gpt_4_turbo	important_user_data	no_human_rater	insights	-1	5	4
SC66498	gpt_4_turbo	no_assumptions	no_human_rater	insights	-1	5	3
SC66498	gpt_4_turbo	no_hallucinations	no_human_rater	insights	-1	5	5
SC66498	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	insights	-1	5	4
SC66498	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	insights	-1	5	4
SC66498	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	insights	-1	5	4
SC66498	gpt_4_turbo	no_incorrect_user_data	no_human_rater	insights	-1	5	5
SC66498	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	insights	-1	5	4
SC66498	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	insights	-1	5	4
SC66498	gpt_4_turbo	no_unimportant_user_data	no_human_rater	insights	-1	5	2
SC66498	gpt_4_turbo	important_domain_knowledge	no_human_rater	etiology	-1	5	4
SC66498	gpt_4_turbo	important_interpretations	no_human_rater	etiology	-1	5	4
SC66498	gpt_4_turbo	important_user_data	no_human_rater	etiology	-1	4	4
SC66498	gpt_4_turbo	no_assumptions	no_human_rater	etiology	-1	5	3
SC66498	gpt_4_turbo	no_hallucinations	no_human_rater	etiology	-1	5	5
SC66498	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	etiology	-1	5	4
SC66498	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	etiology	-1	5	4
SC66498	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC66498	gpt_4_turbo	no_incorrect_user_data	no_human_rater	etiology	-1	5	5
SC66498	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	etiology	-1	5	4
SC66498	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC66498	gpt_4_turbo	no_unimportant_user_data	no_human_rater	etiology	-1	5	4
SC66498	gpt_4_turbo	important_domain_knowledge	no_human_rater	recommendations	-1	5	2
SC66498	gpt_4_turbo	important_interpretations	no_human_rater	recommendations	-1	5	3
SC66498	gpt_4_turbo	important_user_data	no_human_rater	recommendations	-1	4	2
SC66498	gpt_4_turbo	no_assumptions	no_human_rater	recommendations	-1	5	3
SC66498	gpt_4_turbo	no_hallucinations	no_human_rater	recommendations	-1	5	5
SC66498	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	recommendations	-1	5	4
SC66498	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	recommendations	-1	5	4
SC66498	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	recommendations	-1	5	5
SC66498	gpt_4_turbo	no_incorrect_user_data	no_human_rater	recommendations	-1	5	5
SC66498	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	recommendations	-1	5	5
SC66498	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	recommendations	-1	5	4
SC66498	gpt_4_turbo	no_unimportant_user_data	no_human_rater	recommendations	-1	5	5
SC66498	gpt_4_turbo	non_harmful	no_human_rater	overall	-1	5	5
SC66498	gpt_4_turbo	overall_quality	no_human_rater	overall	-1	1	1
SC66498	gpt_4_turbo	readable	no_human_rater	overall	-1	5	5
SC12706	gpt_4_turbo	important_domain_knowledge	no_human_rater	insights	-1	5	5
SC12706	gpt_4_turbo	important_interpretations	no_human_rater	insights	-1	5	4
SC12706	gpt_4_turbo	important_user_data	no_human_rater	insights	-1	4	5
SC12706	gpt_4_turbo	no_assumptions	no_human_rater	insights	-1	5	5
SC12706	gpt_4_turbo	no_hallucinations	no_human_rater	insights	-1	5	5
SC12706	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	insights	-1	5	4
SC12706	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	insights	-1	5	4
SC12706	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	insights	-1	5	5
SC12706	gpt_4_turbo	no_incorrect_user_data	no_human_rater	insights	-1	5	5
SC12706	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	insights	-1	5	4
SC12706	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	insights	-1	5	5
SC12706	gpt_4_turbo	no_unimportant_user_data	no_human_rater	insights	-1	5	5
SC12706	gpt_4_turbo	important_domain_knowledge	no_human_rater	etiology	-1	5	4
SC12706	gpt_4_turbo	important_interpretations	no_human_rater	etiology	-1	5	2
SC12706	gpt_4_turbo	important_user_data	no_human_rater	etiology	-1	4	4
SC12706	gpt_4_turbo	no_assumptions	no_human_rater	etiology	-1	5	3
SC12706	gpt_4_turbo	no_hallucinations	no_human_rater	etiology	-1	5	4
SC12706	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	etiology	-1	5	4
SC12706	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	etiology	-1	5	4
SC12706	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC12706	gpt_4_turbo	no_incorrect_user_data	no_human_rater	etiology	-1	5	5
SC12706	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	etiology	-1	5	4
SC12706	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	etiology	-1	5	4
SC12706	gpt_4_turbo	no_unimportant_user_data	no_human_rater	etiology	-1	5	4
SC12706	gpt_4_turbo	important_domain_knowledge	no_human_rater	recommendations	-1	5	2
SC12706	gpt_4_turbo	important_interpretations	no_human_rater	recommendations	-1	5	3
SC12706	gpt_4_turbo	important_user_data	no_human_rater	recommendations	-1	4	2
SC12706	gpt_4_turbo	no_assumptions	no_human_rater	recommendations	-1	5	3
SC12706	gpt_4_turbo	no_hallucinations	no_human_rater	recommendations	-1	5	5
SC12706	gpt_4_turbo	no_incorrect_domain_knowledge	no_human_rater	recommendations	-1	5	5
SC12706	gpt_4_turbo	no_incorrect_important_interpretations	no_human_rater	recommendations	-1	5	2
SC12706	gpt_4_turbo	no_incorrect_unimportant_interpretations	no_human_rater	recommendations	-1	5	5
SC12706	gpt_4_turbo	no_incorrect_user_data	no_human_rater	recommendations	-1	5	5
SC12706	gpt_4_turbo	no_unimportant_domain_knowledge	no_human_rater	recommendations	-1	5	5
SC12706	gpt_4_turbo	no_unimportant_interpretations	no_human_rater	recommendations	-1	5	2
SC12706	gpt_4_turbo	no_unimportant_user_data	no_human_rater	recommendations	-1	5	5
SC12706	gpt_4_turbo	non_harmful	no_human_rater	overall	-1	5	5
SC12706	gpt_4_turbo	overall_quality	no_human_rater	overall	-1	1	1
SC12706	gpt_4_turbo	readable	no_human_rater	overall	-1	5	5
SC18248	gpt_4_turbo	important_domain_knowledge	no_human_rater	insights	-1	5	4
SC18248	gpt_4_turbo	important_interpretations	no_human_rater	insights	-1	5	3
SC18248	gpt_4_turbo	important_user_data	no_human_rater	insights	-1	5	4
SC18248	gpt_4_turbo	no_assumptions	no_human_rater	insights	-1	5	5
