case_study_id	rater	rater_type	tag	principle	conversation_source	rating	answer_time_min
FC91617	fitness_primary_b	primary	sleep	no_unimportant_interpretations	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	training_load	no_unimportant_domain_knowledge	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	assessment	important_user_data	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	assessment	important_interpretations	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	health_metrics	important_interpretations	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	sleep	important_domain_knowledge	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	health_metrics	important_user_data	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	assessment	no_unimportant_domain_knowledge	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	training_load	no_incorrect_user_data	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	sleep	no_incorrect_user_data	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	sleep	no_unimportant_user_data	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	assessment	no_unimportant_user_data	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	training_load	important_interpretations	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	training_load	no_hallucinations	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	assessment	important_domain_knowledge	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	assessment	no_assumptions	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	overall	readable	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	health_metrics	no_assumptions	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	sleep	important_user_data	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	assessment	no_incorrect_unimportant_interpretations	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	health_metrics	no_unimportant_domain_knowledge	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	training_load	no_unimportant_interpretations	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	training_load	no_unimportant_user_data	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	assessment	no_unimportant_interpretations	phllm	4	13.33333333
FC91617	fitness_primary_b	primary	training_load	no_incorrect_important_interpretations	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	sleep	important_interpretations	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	sleep	no_incorrect_important_interpretations	phllm	5	13.33333333
FC91617	fitness_primary_b	primary	assessment	no_hallucinations	phllm	5	13.33333333
FC13698	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	sleep	no_assumptions	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	important_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	assessment	no_unimportant_user_data	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	sleep	no_unimportant_user_data	phllm	4	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	important_domain_knowledge	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	sleep	no_incorrect_important_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	no_incorrect_unimportant_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	assessment	no_incorrect_unimportant_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	no_unimportant_domain_knowledge	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	no_hallucinations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	assessment	no_hallucinations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	assessment	important_interpretations	phllm	4	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	assessment	no_assumptions	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	sleep	important_user_data	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	assessment	important_domain_knowledge	phllm	4	20.53333333
FC13698	fitness_primary_b	primary	sleep	no_unimportant_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	no_incorrect_important_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	important_user_data	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	no_unimportant_user_data	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	no_unimportant_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	assessment	important_user_data	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	important_interpretations	phllm	4	20.53333333
FC13698	fitness_primary_b	primary	overall	overall_quality	phllm	4	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	no_hallucinations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	no_incorrect_user_data	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	important_domain_knowledge	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	no_incorrect_domain_knowledge	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	overall	readable	phllm	4	20.53333333
FC13698	fitness_primary_b	primary	overall	non_harmful	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	sleep	important_domain_knowledge	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	no_unimportant_domain_knowledge	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	assessment	no_unimportant_domain_knowledge	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	no_assumptions	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	sleep	no_hallucinations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	important_user_data	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	no_unimportant_user_data	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	training_load	no_assumptions	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	sleep	important_interpretations	phllm	4	20.53333333
FC13698	fitness_primary_b	primary	sleep	no_incorrect_domain_knowledge	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	assessment	no_unimportant_interpretations	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	sleep	no_incorrect_user_data	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	assessment	no_incorrect_user_data	phllm	5	20.53333333
FC13698	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	phllm	5	20.53333333
FC56978	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	training_load	no_incorrect_unimportant_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	assessment	no_unimportant_user_data	phllm	5	11.65
FC56978	fitness_primary_b	primary	health_metrics	no_hallucinations	phllm	5	11.65
FC56978	fitness_primary_b	primary	training_load	no_unimportant_user_data	phllm	5	11.65
FC56978	fitness_primary_b	primary	health_metrics	no_assumptions	phllm	5	11.65
FC56978	fitness_primary_b	primary	training_load	no_hallucinations	phllm	5	11.65
FC56978	fitness_primary_b	primary	assessment	important_user_data	phllm	5	11.65
FC56978	fitness_primary_b	primary	overall	non_harmful	phllm	5	11.65
FC56978	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	training_load	important_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	training_load	important_user_data	phllm	5	11.65
FC56978	fitness_primary_b	primary	sleep	important_interpretations	phllm	4	11.65
FC56978	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	health_metrics	important_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	health_metrics	important_user_data	phllm	5	11.65
FC56978	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	phllm	5	11.65
FC56978	fitness_primary_b	primary	sleep	no_incorrect_important_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	training_load	no_incorrect_important_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	assessment	no_hallucinations	phllm	5	11.65
FC56978	fitness_primary_b	primary	overall	overall_quality	phllm	4	11.65
FC56978	fitness_primary_b	primary	health_metrics	important_interpretations	phllm	4	11.65
FC56978	fitness_primary_b	primary	sleep	no_hallucinations	phllm	5	11.65
FC56978	fitness_primary_b	primary	health_metrics	no_unimportant_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	training_load	no_unimportant_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	sleep	no_assumptions	phllm	5	11.65
FC56978	fitness_primary_b	primary	sleep	no_unimportant_user_data	phllm	5	11.65
FC56978	fitness_primary_b	primary	training_load	no_incorrect_user_data	phllm	5	11.65
FC56978	fitness_primary_b	primary	training_load	no_assumptions	phllm	5	11.65
FC56978	fitness_primary_b	primary	assessment	no_unimportant_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	assessment	no_incorrect_unimportant_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	sleep	important_user_data	phllm	5	11.65
FC56978	fitness_primary_b	primary	overall	readable	phllm	5	11.65
FC56978	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	training_load	no_unimportant_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	health_metrics	no_incorrect_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	assessment	important_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	assessment	no_incorrect_user_data	phllm	5	11.65
FC56978	fitness_primary_b	primary	sleep	no_incorrect_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	assessment	important_interpretations	phllm	4	11.65
FC56978	fitness_primary_b	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	sleep	no_incorrect_user_data	phllm	5	11.65
FC56978	fitness_primary_b	primary	sleep	important_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	training_load	important_interpretations	phllm	4	11.65
FC56978	fitness_primary_b	primary	sleep	no_unimportant_interpretations	phllm	5	11.65
FC56978	fitness_primary_b	primary	assessment	no_assumptions	phllm	4	11.65
FC56978	fitness_primary_b	primary	assessment	no_unimportant_domain_knowledge	phllm	5	11.65
FC56978	fitness_primary_b	primary	health_metrics	no_unimportant_user_data	phllm	5	11.65
FC48150	fitness_primary_b	primary	overall	overall_quality	phllm	4	17.33333333
FC48150	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	assessment	important_interpretations	phllm	4	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	assessment	important_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	no_unimportant_user_data	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	no_unimportant_user_data	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	important_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	important_user_data	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	assessment	no_incorrect_unimportant_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	assessment	no_hallucinations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	overall	readable	phllm	4	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	no_assumptions	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	no_incorrect_important_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	important_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	important_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	no_unimportant_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	no_assumptions	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	assessment	no_unimportant_user_data	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	important_interpretations	phllm	4	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	important_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	no_incorrect_important_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	no_hallucinations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	important_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	no_incorrect_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	overall	non_harmful	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	assessment	no_unimportant_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	assessment	important_user_data	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	no_unimportant_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	assessment	no_incorrect_user_data	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	no_incorrect_user_data	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	no_incorrect_unimportant_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	no_hallucinations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	no_incorrect_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	no_incorrect_user_data	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	important_user_data	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	important_user_data	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	health_metrics	no_hallucinations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	assessment	no_unimportant_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	no_unimportant_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	sleep	no_assumptions	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	assessment	no_assumptions	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	no_unimportant_domain_knowledge	phllm	5	17.33333333
FC48150	fitness_primary_b	primary	training_load	no_unimportant_user_data	phllm	5	17.33333333
FC72138	fitness_primary_b	primary	health_metrics	important_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	sleep	important_user_data	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	training_load	no_incorrect_unimportant_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	no_unimportant_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	training_load	important_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	overall	readable	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	no_incorrect_unimportant_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	health_metrics	no_incorrect_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	sleep	no_unimportant_user_data	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	training_load	no_unimportant_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	sleep	no_assumptions	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	no_incorrect_user_data	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	health_metrics	important_user_data	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	training_load	no_unimportant_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	important_user_data	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	training_load	no_incorrect_user_data	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	important_interpretations	phllm	4	12.36666667
FC72138	fitness_primary_b	primary	overall	non_harmful	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	overall	overall_quality	phllm	4	12.36666667
FC72138	fitness_primary_b	primary	training_load	no_hallucinations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	training_load	important_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	sleep	no_incorrect_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	training_load	no_assumptions	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	no_unimportant_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	sleep	no_incorrect_important_interpretations	phllm	4	12.36666667
FC72138	fitness_primary_b	primary	sleep	important_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	sleep	no_incorrect_user_data	phllm	4	12.36666667
FC72138	fitness_primary_b	primary	health_metrics	no_hallucinations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	health_metrics	no_assumptions	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	health_metrics	important_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	training_load	no_incorrect_important_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	training_load	important_user_data	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	health_metrics	no_unimportant_user_data	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	health_metrics	no_unimportant_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	no_unimportant_user_data	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	no_hallucinations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	sleep	no_unimportant_interpretations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	important_domain_knowledge	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	assessment	no_assumptions	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	sleep	important_interpretations	phllm	4	12.36666667
FC72138	fitness_primary_b	primary	sleep	no_hallucinations	phllm	5	12.36666667
FC72138	fitness_primary_b	primary	training_load	no_unimportant_user_data	phllm	5	12.36666667
FC39014	fitness_primary_b	primary	health_metrics	important_user_data	phllm	5	69.35
FC39014	fitness_primary_b	primary	overall	overall_quality	phllm	4	69.35
FC39014	fitness_primary_b	primary	health_metrics	no_hallucinations	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	health_metrics	no_unimportant_user_data	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	no_hallucinations	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	no_incorrect_user_data	phllm	4	69.35
FC39014	fitness_primary_b	primary	sleep	important_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	sleep	no_assumptions	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	no_unimportant_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	sleep	important_user_data	phllm	5	69.35
FC39014	fitness_primary_b	primary	sleep	no_incorrect_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	health_metrics	no_assumptions	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	no_assumptions	phllm	5	69.35
FC39014	fitness_primary_b	primary	sleep	important_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	no_incorrect_unimportant_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	important_user_data	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	important_user_data	phllm	5	69.35
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	important_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	no_incorrect_unimportant_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	no_unimportant_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	no_assumptions	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	no_incorrect_important_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	sleep	no_unimportant_user_data	phllm	5	69.35
FC39014	fitness_primary_b	primary	overall	non_harmful	phllm	5	69.35
FC39014	fitness_primary_b	primary	overall	readable	phllm	5	69.35
FC39014	fitness_primary_b	primary	sleep	no_incorrect_user_data	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	no_hallucinations	phllm	5	69.35
FC39014	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	health_metrics	important_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	no_incorrect_user_data	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	important_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	health_metrics	no_unimportant_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	sleep	no_unimportant_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	health_metrics	important_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	sleep	no_incorrect_important_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	no_unimportant_user_data	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	no_unimportant_user_data	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	important_interpretations	phllm	4	69.35
FC39014	fitness_primary_b	primary	sleep	no_hallucinations	phllm	5	69.35
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm	5	69.35
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	no_unimportant_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	training_load	important_domain_knowledge	phllm	5	69.35
FC39014	fitness_primary_b	primary	assessment	no_unimportant_interpretations	phllm	5	69.35
FC98057	fitness_primary_b	primary	training_load	no_unimportant_interpretations	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	training_load	no_incorrect_unimportant_interpretations	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	sleep	no_unimportant_user_data	phllm	4	10.78333333
FC98057	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	health_metrics	important_domain_knowledge	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	training_load	important_user_data	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	sleep	important_interpretations	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	health_metrics	no_incorrect_domain_knowledge	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	health_metrics	no_unimportant_user_data	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	assessment	no_incorrect_user_data	phllm	4	10.78333333
FC98057	fitness_primary_b	primary	health_metrics	no_hallucinations	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	sleep	no_hallucinations	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	assessment	no_unimportant_user_data	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	sleep	no_unimportant_interpretations	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	sleep	no_incorrect_user_data	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	assessment	important_user_data	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	health_metrics	no_assumptions	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	assessment	no_hallucinations	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	overall	overall_quality	phllm	4	10.78333333
FC98057	fitness_primary_b	primary	overall	non_harmful	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	sleep	important_user_data	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	training_load	important_domain_knowledge	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	assessment	no_assumptions	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	training_load	no_unimportant_domain_knowledge	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	training_load	no_incorrect_user_data	phllm	4	10.78333333
FC98057	fitness_primary_b	primary	overall	readable	phllm	5	10.78333333
FC98057	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	phllm	5	10.78333333
