case_study_id	rater	rater_type	tag	principle	conversation_source	rating	answer_time_min
SC17450	sleep_primary_d	primary	etiology	no_incorrect_important_interpretations	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	etiology	no_incorrect_unimportant_interpretations	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	etiology	no_incorrect_user_data	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	etiology	no_unimportant_domain_knowledge	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	etiology	no_unimportant_interpretations	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	etiology	no_unimportant_user_data	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	insights	important_domain_knowledge	gemini_ultra	4	23.08333333
SC17450	sleep_primary_d	primary	insights	important_interpretations	gemini_ultra	4	23.08333333
SC17450	sleep_primary_d	primary	insights	important_user_data	gemini_ultra	4	23.08333333
SC17450	sleep_primary_d	primary	insights	no_assumptions	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	insights	no_hallucinations	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	insights	no_incorrect_domain_knowledge	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	insights	no_incorrect_important_interpretations	gemini_ultra	4	23.08333333
SC17450	sleep_primary_d	primary	insights	no_incorrect_unimportant_interpretations	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	insights	no_incorrect_user_data	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	insights	no_unimportant_domain_knowledge	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	insights	no_unimportant_interpretations	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	insights	no_unimportant_user_data	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	overall	non_harmful	gemini_ultra	2	23.08333333
SC17450	sleep_primary_d	primary	overall	overall_quality	gemini_ultra	3	23.08333333
SC17450	sleep_primary_d	primary	overall	readable	gemini_ultra	4	23.08333333
SC17450	sleep_primary_d	primary	recommendations	important_domain_knowledge	gemini_ultra	4	23.08333333
SC17450	sleep_primary_d	primary	recommendations	important_interpretations	gemini_ultra	4	23.08333333
SC17450	sleep_primary_d	primary	recommendations	important_user_data	gemini_ultra	4	23.08333333
SC17450	sleep_primary_d	primary	recommendations	no_assumptions	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	recommendations	no_hallucinations	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_domain_knowledge	gemini_ultra	4	23.08333333
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_important_interpretations	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_unimportant_interpretations	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_user_data	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	recommendations	no_unimportant_domain_knowledge	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	recommendations	no_unimportant_interpretations	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	recommendations	no_unimportant_user_data	gemini_ultra	5	23.08333333
SC17450	sleep_primary_d	primary	etiology	important_domain_knowledge	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	etiology	important_interpretations	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	etiology	important_user_data	phllm_early_checkpoint	4	19.9
SC17450	sleep_primary_d	primary	etiology	no_assumptions	phllm_early_checkpoint	4	19.9
SC17450	sleep_primary_d	primary	etiology	no_hallucinations	phllm_early_checkpoint	4	19.9
SC17450	sleep_primary_d	primary	etiology	no_incorrect_domain_knowledge	phllm_early_checkpoint	4	19.9
SC17450	sleep_primary_d	primary	etiology	no_incorrect_important_interpretations	phllm_early_checkpoint	4	19.9
SC17450	sleep_primary_d	primary	etiology	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	etiology	no_incorrect_user_data	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	etiology	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	etiology	no_unimportant_interpretations	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	etiology	no_unimportant_user_data	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	insights	important_domain_knowledge	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	insights	important_interpretations	phllm_early_checkpoint	4	19.9
SC17450	sleep_primary_d	primary	insights	important_user_data	phllm_early_checkpoint	4	19.9
SC17450	sleep_primary_d	primary	insights	no_assumptions	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	insights	no_hallucinations	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	insights	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	insights	no_incorrect_important_interpretations	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	insights	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	insights	no_incorrect_user_data	phllm_early_checkpoint	4	19.9
SC17450	sleep_primary_d	primary	insights	no_unimportant_domain_knowledge	phllm_early_checkpoint	2	19.9
SC17450	sleep_primary_d	primary	insights	no_unimportant_interpretations	phllm_early_checkpoint	4	19.9
SC17450	sleep_primary_d	primary	insights	no_unimportant_user_data	phllm_early_checkpoint	4	19.9
SC17450	sleep_primary_d	primary	overall	non_harmful	phllm_early_checkpoint	3	19.9
SC17450	sleep_primary_d	primary	overall	overall_quality	phllm_early_checkpoint	2	19.9
SC17450	sleep_primary_d	primary	overall	readable	phllm_early_checkpoint	3	19.9
SC17450	sleep_primary_d	primary	recommendations	important_domain_knowledge	phllm_early_checkpoint	1	19.9
SC17450	sleep_primary_d	primary	recommendations	important_interpretations	phllm_early_checkpoint	1	19.9
SC17450	sleep_primary_d	primary	recommendations	important_user_data	phllm_early_checkpoint	4	19.9
SC17450	sleep_primary_d	primary	recommendations	no_assumptions	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	recommendations	no_hallucinations	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_important_interpretations	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_user_data	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	recommendations	no_unimportant_domain_knowledge	phllm_early_checkpoint	1	19.9
SC17450	sleep_primary_d	primary	recommendations	no_unimportant_interpretations	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_d	primary	recommendations	no_unimportant_user_data	phllm_early_checkpoint	5	19.9
SC17450	sleep_primary_b	primary	etiology	important_domain_knowledge	phllm	4	11.55
SC17450	sleep_primary_d	primary	etiology	important_domain_knowledge	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	etiology	important_interpretations	phllm	4	11.55
SC17450	sleep_primary_d	primary	etiology	important_interpretations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	etiology	important_user_data	phllm	4	11.55
SC17450	sleep_primary_d	primary	etiology	important_user_data	phllm	4	22.93333333
SC17450	sleep_primary_b	primary	etiology	no_assumptions	phllm	5	11.55
SC17450	sleep_primary_d	primary	etiology	no_assumptions	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	etiology	no_hallucinations	phllm	5	11.55
SC17450	sleep_primary_d	primary	etiology	no_hallucinations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	etiology	no_incorrect_domain_knowledge	phllm	3	11.55
SC17450	sleep_primary_d	primary	etiology	no_incorrect_domain_knowledge	phllm	4	22.93333333
SC17450	sleep_primary_b	primary	etiology	no_incorrect_important_interpretations	phllm	5	11.55
SC17450	sleep_primary_d	primary	etiology	no_incorrect_important_interpretations	phllm	4	22.93333333
SC17450	sleep_primary_b	primary	etiology	no_incorrect_unimportant_interpretations	phllm	5	11.55
SC17450	sleep_primary_d	primary	etiology	no_incorrect_unimportant_interpretations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	etiology	no_incorrect_user_data	phllm	5	11.55
SC17450	sleep_primary_d	primary	etiology	no_incorrect_user_data	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	etiology	no_unimportant_domain_knowledge	phllm	5	11.55
SC17450	sleep_primary_d	primary	etiology	no_unimportant_domain_knowledge	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	etiology	no_unimportant_interpretations	phllm	5	11.55
SC17450	sleep_primary_d	primary	etiology	no_unimportant_interpretations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	etiology	no_unimportant_user_data	phllm	5	11.55
SC17450	sleep_primary_d	primary	etiology	no_unimportant_user_data	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	insights	important_domain_knowledge	phllm	5	11.55
SC17450	sleep_primary_d	primary	insights	important_domain_knowledge	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	insights	important_interpretations	phllm	5	11.55
SC17450	sleep_primary_d	primary	insights	important_interpretations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	insights	important_user_data	phllm	5	11.55
SC17450	sleep_primary_d	primary	insights	important_user_data	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	insights	no_assumptions	phllm	5	11.55
SC17450	sleep_primary_d	primary	insights	no_assumptions	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	insights	no_hallucinations	phllm	5	11.55
SC17450	sleep_primary_d	primary	insights	no_hallucinations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	insights	no_incorrect_domain_knowledge	phllm	5	11.55
SC17450	sleep_primary_d	primary	insights	no_incorrect_domain_knowledge	phllm	4	22.93333333
SC17450	sleep_primary_b	primary	insights	no_incorrect_important_interpretations	phllm	3	11.55
SC17450	sleep_primary_d	primary	insights	no_incorrect_important_interpretations	phllm	4	22.93333333
SC17450	sleep_primary_b	primary	insights	no_incorrect_unimportant_interpretations	phllm	5	11.55
SC17450	sleep_primary_d	primary	insights	no_incorrect_unimportant_interpretations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	insights	no_incorrect_user_data	phllm	5	11.55
SC17450	sleep_primary_d	primary	insights	no_incorrect_user_data	phllm	4	22.93333333
SC17450	sleep_primary_b	primary	insights	no_unimportant_domain_knowledge	phllm	5	11.55
SC17450	sleep_primary_d	primary	insights	no_unimportant_domain_knowledge	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	insights	no_unimportant_interpretations	phllm	5	11.55
SC17450	sleep_primary_d	primary	insights	no_unimportant_interpretations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	insights	no_unimportant_user_data	phllm	5	11.55
SC17450	sleep_primary_d	primary	insights	no_unimportant_user_data	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	overall	non_harmful	phllm	5	11.55
SC17450	sleep_primary_d	primary	overall	non_harmful	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	overall	overall_quality	phllm	3	11.55
SC17450	sleep_primary_d	primary	overall	overall_quality	phllm	4	22.93333333
SC17450	sleep_primary_b	primary	overall	readable	phllm	4	11.55
SC17450	sleep_primary_d	primary	overall	readable	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	important_domain_knowledge	phllm	5	11.55
SC17450	sleep_primary_d	primary	recommendations	important_domain_knowledge	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	important_interpretations	phllm	4	11.55
SC17450	sleep_primary_d	primary	recommendations	important_interpretations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	important_user_data	phllm	4	11.55
SC17450	sleep_primary_d	primary	recommendations	important_user_data	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	no_assumptions	phllm	5	11.55
SC17450	sleep_primary_d	primary	recommendations	no_assumptions	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	no_hallucinations	phllm	5	11.55
SC17450	sleep_primary_d	primary	recommendations	no_hallucinations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	no_incorrect_domain_knowledge	phllm	4	11.55
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_domain_knowledge	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	no_incorrect_important_interpretations	phllm	5	11.55
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_important_interpretations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	no_incorrect_unimportant_interpretations	phllm	5	11.55
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_unimportant_interpretations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	no_incorrect_user_data	phllm	5	11.55
SC17450	sleep_primary_d	primary	recommendations	no_incorrect_user_data	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	no_unimportant_domain_knowledge	phllm	4	11.55
SC17450	sleep_primary_d	primary	recommendations	no_unimportant_domain_knowledge	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	no_unimportant_interpretations	phllm	5	11.55
SC17450	sleep_primary_d	primary	recommendations	no_unimportant_interpretations	phllm	5	22.93333333
SC17450	sleep_primary_b	primary	recommendations	no_unimportant_user_data	phllm	5	11.55
SC17450	sleep_primary_d	primary	recommendations	no_unimportant_user_data	phllm	5	22.93333333
SC44948	sleep_primary_d	primary	etiology	important_domain_knowledge	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	etiology	important_interpretations	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	etiology	important_user_data	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	etiology	no_assumptions	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	etiology	no_hallucinations	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	etiology	no_incorrect_domain_knowledge	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	etiology	no_incorrect_important_interpretations	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	etiology	no_incorrect_unimportant_interpretations	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	etiology	no_incorrect_user_data	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	etiology	no_unimportant_domain_knowledge	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	etiology	no_unimportant_interpretations	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	etiology	no_unimportant_user_data	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	insights	important_domain_knowledge	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	insights	important_interpretations	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	insights	important_user_data	gemini_ultra	3	21.51666667
SC44948	sleep_primary_d	primary	insights	no_assumptions	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	insights	no_hallucinations	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	insights	no_incorrect_domain_knowledge	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	insights	no_incorrect_important_interpretations	gemini_ultra	3	21.51666667
SC44948	sleep_primary_d	primary	insights	no_incorrect_unimportant_interpretations	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	insights	no_incorrect_user_data	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	insights	no_unimportant_domain_knowledge	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	insights	no_unimportant_interpretations	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	insights	no_unimportant_user_data	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	overall	non_harmful	gemini_ultra	3	21.51666667
SC44948	sleep_primary_d	primary	overall	overall_quality	gemini_ultra	3	21.51666667
SC44948	sleep_primary_d	primary	overall	readable	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	recommendations	important_domain_knowledge	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	recommendations	important_interpretations	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	recommendations	important_user_data	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	recommendations	no_assumptions	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	recommendations	no_hallucinations	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_domain_knowledge	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_important_interpretations	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_unimportant_interpretations	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_user_data	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	recommendations	no_unimportant_domain_knowledge	gemini_ultra	3	21.51666667
SC44948	sleep_primary_d	primary	recommendations	no_unimportant_interpretations	gemini_ultra	5	21.51666667
SC44948	sleep_primary_d	primary	recommendations	no_unimportant_user_data	gemini_ultra	4	21.51666667
SC44948	sleep_primary_d	primary	etiology	important_domain_knowledge	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	etiology	important_interpretations	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	etiology	important_user_data	human_expert	2	14.58333333
SC44948	sleep_primary_d	primary	etiology	no_assumptions	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	etiology	no_hallucinations	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	etiology	no_incorrect_domain_knowledge	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	etiology	no_incorrect_important_interpretations	human_expert	4	14.58333333
SC44948	sleep_primary_d	primary	etiology	no_incorrect_unimportant_interpretations	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	etiology	no_incorrect_user_data	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	etiology	no_unimportant_domain_knowledge	human_expert	4	14.58333333
SC44948	sleep_primary_d	primary	etiology	no_unimportant_interpretations	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	etiology	no_unimportant_user_data	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	insights	important_domain_knowledge	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	insights	important_interpretations	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	insights	important_user_data	human_expert	4	14.58333333
SC44948	sleep_primary_d	primary	insights	no_assumptions	human_expert	3	14.58333333
SC44948	sleep_primary_d	primary	insights	no_hallucinations	human_expert	4	14.58333333
SC44948	sleep_primary_d	primary	insights	no_incorrect_domain_knowledge	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	insights	no_incorrect_important_interpretations	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	insights	no_incorrect_unimportant_interpretations	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	insights	no_incorrect_user_data	human_expert	4	14.58333333
SC44948	sleep_primary_d	primary	insights	no_unimportant_domain_knowledge	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	insights	no_unimportant_interpretations	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	insights	no_unimportant_user_data	human_expert	4	14.58333333
SC44948	sleep_primary_d	primary	overall	non_harmful	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	overall	overall_quality	human_expert	2	14.58333333
SC44948	sleep_primary_d	primary	overall	readable	human_expert	4	14.58333333
SC44948	sleep_primary_d	primary	recommendations	important_domain_knowledge	human_expert	1	14.58333333
SC44948	sleep_primary_d	primary	recommendations	important_interpretations	human_expert	1	14.58333333
SC44948	sleep_primary_d	primary	recommendations	important_user_data	human_expert	1	14.58333333
SC44948	sleep_primary_d	primary	recommendations	no_assumptions	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	recommendations	no_hallucinations	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_domain_knowledge	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_unimportant_interpretations	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_user_data	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	recommendations	no_unimportant_domain_knowledge	human_expert	5	14.58333333
SC44948	sleep_primary_d	primary	recommendations	no_unimportant_interpretations	human_expert	1	14.58333333
SC44948	sleep_primary_d	primary	recommendations	no_unimportant_user_data	human_expert	1	14.58333333
SC44948	sleep_primary_d	primary	etiology	important_domain_knowledge	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	etiology	important_interpretations	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	etiology	important_user_data	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	etiology	no_assumptions	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	etiology	no_hallucinations	phllm_early_checkpoint	4	29.78333333
SC44948	sleep_primary_d	primary	etiology	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	etiology	no_incorrect_important_interpretations	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	etiology	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	etiology	no_incorrect_user_data	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	etiology	no_unimportant_domain_knowledge	phllm_early_checkpoint	4	29.78333333
SC44948	sleep_primary_d	primary	etiology	no_unimportant_interpretations	phllm_early_checkpoint	4	29.78333333
SC44948	sleep_primary_d	primary	etiology	no_unimportant_user_data	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	insights	important_domain_knowledge	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	insights	important_interpretations	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	insights	important_user_data	phllm_early_checkpoint	4	29.78333333
SC44948	sleep_primary_d	primary	insights	no_assumptions	phllm_early_checkpoint	4	29.78333333
SC44948	sleep_primary_d	primary	insights	no_hallucinations	phllm_early_checkpoint	3	29.78333333
SC44948	sleep_primary_d	primary	insights	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	insights	no_incorrect_important_interpretations	phllm_early_checkpoint	3	29.78333333
SC44948	sleep_primary_d	primary	insights	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	insights	no_incorrect_user_data	phllm_early_checkpoint	4	29.78333333
SC44948	sleep_primary_d	primary	insights	no_unimportant_domain_knowledge	phllm_early_checkpoint	4	29.78333333
SC44948	sleep_primary_d	primary	insights	no_unimportant_interpretations	phllm_early_checkpoint	4	29.78333333
SC44948	sleep_primary_d	primary	insights	no_unimportant_user_data	phllm_early_checkpoint	4	29.78333333
SC44948	sleep_primary_d	primary	overall	non_harmful	phllm_early_checkpoint	3	29.78333333
SC44948	sleep_primary_d	primary	overall	overall_quality	phllm_early_checkpoint	2	29.78333333
SC44948	sleep_primary_d	primary	overall	readable	phllm_early_checkpoint	3	29.78333333
SC44948	sleep_primary_d	primary	recommendations	important_domain_knowledge	phllm_early_checkpoint	4	29.78333333
SC44948	sleep_primary_d	primary	recommendations	important_interpretations	phllm_early_checkpoint	2	29.78333333
SC44948	sleep_primary_d	primary	recommendations	no_assumptions	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	recommendations	no_hallucinations	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_domain_knowledge	phllm_early_checkpoint	4	29.78333333
SC44948	sleep_primary_d	primary	recommendations	no_unimportant_domain_knowledge	phllm_early_checkpoint	3	29.78333333
SC44948	sleep_primary_d	primary	recommendations	no_unimportant_interpretations	phllm_early_checkpoint	5	29.78333333
SC44948	sleep_primary_b	primary	etiology	important_domain_knowledge	phllm	4	29.15
SC44948	sleep_secondary_a	secondary	etiology	important_domain_knowledge	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	etiology	important_domain_knowledge	phllm	5	30.6
SC44948	sleep_primary_b	primary	etiology	important_interpretations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	etiology	important_interpretations	phllm	3	16.11666667
SC44948	sleep_primary_d	primary	etiology	important_interpretations	phllm	5	30.6
SC44948	sleep_primary_b	primary	etiology	important_user_data	phllm	4	29.15
SC44948	sleep_secondary_a	secondary	etiology	important_user_data	phllm	3	16.11666667
SC44948	sleep_primary_d	primary	etiology	important_user_data	phllm	5	30.6
SC44948	sleep_primary_b	primary	etiology	no_assumptions	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	etiology	no_assumptions	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	etiology	no_assumptions	phllm	5	30.6
SC44948	sleep_primary_b	primary	etiology	no_hallucinations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	etiology	no_hallucinations	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	etiology	no_hallucinations	phllm	5	30.6
SC44948	sleep_primary_b	primary	etiology	no_incorrect_domain_knowledge	phllm	4	29.15
SC44948	sleep_secondary_a	secondary	etiology	no_incorrect_domain_knowledge	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	etiology	no_incorrect_domain_knowledge	phllm	5	30.6
SC44948	sleep_primary_b	primary	etiology	no_incorrect_important_interpretations	phllm	4	29.15
SC44948	sleep_secondary_a	secondary	etiology	no_incorrect_important_interpretations	phllm	3	16.11666667
SC44948	sleep_primary_d	primary	etiology	no_incorrect_important_interpretations	phllm	5	30.6
SC44948	sleep_primary_b	primary	etiology	no_incorrect_unimportant_interpretations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	etiology	no_incorrect_unimportant_interpretations	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	etiology	no_incorrect_unimportant_interpretations	phllm	4	30.6
SC44948	sleep_primary_b	primary	etiology	no_incorrect_user_data	phllm	4	29.15
SC44948	sleep_secondary_a	secondary	etiology	no_incorrect_user_data	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	etiology	no_incorrect_user_data	phllm	5	30.6
SC44948	sleep_primary_b	primary	etiology	no_unimportant_domain_knowledge	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	etiology	no_unimportant_domain_knowledge	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	etiology	no_unimportant_domain_knowledge	phllm	5	30.6
SC44948	sleep_primary_b	primary	etiology	no_unimportant_interpretations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	etiology	no_unimportant_interpretations	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	etiology	no_unimportant_interpretations	phllm	5	30.6
SC44948	sleep_primary_b	primary	etiology	no_unimportant_user_data	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	etiology	no_unimportant_user_data	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	etiology	no_unimportant_user_data	phllm	5	30.6
SC44948	sleep_primary_b	primary	insights	important_domain_knowledge	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	insights	important_domain_knowledge	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	insights	important_domain_knowledge	phllm	5	30.6
SC44948	sleep_primary_b	primary	insights	important_interpretations	phllm	1	29.15
SC44948	sleep_secondary_a	secondary	insights	important_interpretations	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	insights	important_interpretations	phllm	2	30.6
SC44948	sleep_primary_b	primary	insights	important_user_data	phllm	5	29.15
